ticker,date_bulletin,cours,per,rendement,variation_annee,dividende_montant,dividende_date
ECOC,20250930,12505.0,11.98,5.66,42.18,707.52,30-mai-25
NSBC,20250930,11500.0,7.46,5.81,62.2,668.15,9-juil.-25
SGBC,20250930,27000.0,8.3,6.1,28.57,1645.78,5-août-25
ONTBF,20250930,2360.0,7.79,8.03,2.83,189.53,21-juil.-25
ORAC,20250930,14650.0,13.95,4.51,-16.29,660.0,4-juin-25
SNTS,20250930,25605.0,6.5,6.46,6.69,1655.0,22-mai-25
SCRC,20250930,1165.0,8.81,3.48,50.32,40.5,20-août-21
SICC,20250930,3480.0,108.5,,-13.0,1919.0,25-sept.-00
SLBC,20250930,18000.0,13.8,5.96,39.0,1073.6,29-juil.-25
SOGC,20250930,8505.0,14.01,6.21,84.49,528.0,15-juil.-25
SPHC,20250930,7410.0,10.08,4.37,78.99,323.84,17-juil.-25
STBC,20250930,19000.0,7.63,11.03,160.27,2096.0,29-août-25
UNLC,20250930,18500.0,265.32,,185.71,1233.0,9-juil.-12
ABJC,20250930,1825.0,13.14,11.3,-3.95,206.2,30-sept.-24
BNBC,20250930,1660.0,,9.04,55.87,150.0,24-juil.-23
CFAC,20250930,1105.0,42.7,0.64,84.17,7.04,19-août-25
LNBB,20250930,3725.0,10.38,7.4,-21.25,275.5,31-juil.-25
NEIC,20250930,680.0,,12.03,-9.33,81.78,25-juin-24
PRSC,20250930,2345.0,10.23,7.77,6.59,182.16,30-sept.-25
UNXC,20250930,1270.0,,4.78,209.76,60.75,29-juil.-22
SHEC,20250930,1200.0,14.12,4.75,36.36,57.0,27-sept.-24
SMBC,20250930,9350.0,8.38,6.59,8.66,616.0,15-sept.-25
BICB,20250930,5245.0,9.98,4.85,,254.6,15-sept.-25
BICC,20250930,16885.0,10.73,4.92,20.61,830.72,23-mai-25
BOAB,20250930,4965.0,10.25,9.43,34.74,468.0,3-juin-25
BOABF,20250930,3980.0,7.81,10.75,31.14,428.0,22-avr.-25
BOAC,20250930,7375.0,9.21,6.36,47.65,469.0,20-mai-25
BOAM,20250930,4400.0,13.24,5.39,132.8,237.15,3-juin-25
BOAN,20250930,2500.0,10.4,8.37,-2.91,209.25,3-juin-25
BOAS,20250930,5600.0,10.09,6.25,77.78,350.0,2-juin-25
CBIBF,20250930,9890.0,6.6,5.61,0.05,555.0,7-juil.-25
ETIT,20250930,18.0,1.09,3.36,12.5,0.6,8-juin-23
ORGT,20250930,2680.0,,2.22,39.58,59.52,17-juil.-20
SAFC,20250930,1425.0,,,97.92,23.04,29-juil.-11
SIBC,20250930,5500.0,10.95,6.0,54.71,330.0,31-juil.-25
CABC,20250930,1415.0,6.84,7.97,36.06,112.72,2-juin-25
FTSC,20250930,2520.0,1.91,68.51,36.22,1726.56,30-sept.-25
SDSC,20250930,1490.0,3.85,6.17,11.19,92.0,29-août-25
SEMC,20250930,700.0,17.42,2.0,0.0,14.0,28-déc.-21
SIVC,20250930,680.0,6.63,,36.0,63.0,29-sept.-17
STAC,20250930,1050.0,,6.3,133.33,66.15,18-juil.-22
CIEC,20250930,2305.0,12.78,6.87,5.01,158.4,31-juil.-25
SDCC,20250930,5850.0,13.3,6.02,2.9,352.0,30-sept.-25
NTLC,20251031,14110.0,17.16,5.11,77.26,721.6,18-août-25
PALC,20251031,8350.0,8.14,5.41,67.0,451.45,10-sept.-25
TTLC,20251031,2380.0,15.99,8.22,-4.8,195.67,3-sept.-25
TTLS,20251031,2500.0,11.41,8.9,8.7,222.4,11-juil.-25
ECOC,20251031,15110.0,14.47,4.68,71.8,707.52,30-mai-25
NSBC,20251031,12000.0,7.79,5.57,69.25,668.15,9-juil.-25
SGBC,20251031,27700.0,8.51,5.94,31.9,1645.78,5-août-25
ONTBF,20251031,2420.0,7.99,7.83,5.45,189.53,21-juil.-25
ORAC,20251031,14480.0,13.79,4.56,-17.26,660.0,4-juin-25
SNTS,20251031,26105.0,6.63,6.34,8.77,1655.0,22-mai-25
SCRC,20251031,1295.0,9.8,3.13,67.1,40.5,20-août-21
SICC,20251031,3500.0,109.12,,-12.5,1919.0,25-sept.-00
SLBC,20251031,22975.0,17.61,4.67,77.41,1073.6,29-juil.-25
SOGC,20251031,7840.0,12.92,6.73,70.07,528.0,15-juil.-25
SPHC,20251031,7890.0,10.73,4.1,90.58,323.84,17-juil.-25
STBC,20251031,19300.0,7.75,10.86,164.38,2096.0,29-août-25
UNLC,20251031,23000.0,329.86,,255.21,1233.0,9-juil.-12
ABJC,20251031,2300.0,16.57,8.97,21.05,206.2,30-sept.-24
BNBC,20251031,1950.0,,7.69,83.1,150.0,24-juil.-23
CFAC,20251031,2310.0,89.27,0.3,285.0,7.04,19-août-25
LNBB,20251031,3850.0,10.73,7.16,-18.6,275.5,31-juil.-25
NEIC,20251031,825.0,,9.91,10.0,81.78,25-juin-24
PRSC,20251031,4380.0,19.11,4.16,99.09,182.16,30-sept.-25
UNXC,20251031,1695.0,,3.58,313.41,60.75,29-juil.-22
SHEC,20251031,1200.0,14.12,6.27,36.36,75.29,22-oct.-25
SMBC,20251031,9880.0,8.85,6.23,14.82,616.0,15-sept.-25
BICB,20251031,5250.0,9.99,4.85,,254.6,15-sept.-25
BICC,20251031,19340.0,12.29,4.3,38.14,830.72,23-mai-25
BOAB,20251031,5000.0,10.32,9.36,35.69,468.0,3-juin-25
BOABF,20251031,3500.0,6.87,12.23,15.32,428.0,22-avr.-25
BOAC,20251031,7150.0,8.93,6.56,43.14,469.0,20-mai-25
BOAM,20251031,3715.0,11.18,6.38,96.56,237.15,3-juin-25
BOAN,20251031,2595.0,10.79,8.06,0.78,209.25,3-juin-25
BOAS,20251031,5505.0,9.92,6.36,74.76,350.0,2-juin-25
CBIBF,20251031,9995.0,6.67,5.55,1.11,555.0,7-juil.-25
ETIT,20251031,22.0,1.33,2.75,37.5,0.6,8-juin-23
ORGT,20251031,2505.0,,2.38,30.47,59.52,17-juil.-20
