ticker,date_bulletin,volume_echange,valeur_echangee
BOAC,2025-12-03,2635.0,18970750.0
BOAM,2025-12-03,1671.0,6737345.0
BOAN,2025-12-03,5479.0,13468190.0
BOAS,2025-12-03,1868.0,10282405.0
CBIBF,2025-12-03,1367.0,14608270.0
ETIT,2025-12-03,144387.0,3137975.0
ORGT,2025-12-03,1522.0,3865930.0
SAFC,2025-12-03,3790.0,12068225.0
SIBC,2025-12-03,9338.0,53421065.0
CABC,2025-12-03,3496.0,7796735.0
FTSC,2025-12-03,3458.0,7939505.0
SDSC,2025-12-03,38906.0,55333035.0
SIVC,2025-12-03,3029.0,2128730.0
STAC,2025-12-03,820.0,959405.0
CIEC,2025-12-03,1898.0,4685465.0
SDCC,2025-12-03,247.0,1501925.0
NTLC,2025-12-04,2394.0,26354865.0
PALC,2025-12-04,762.0,6095770.0
TTLC,2025-12-04,1056.0,2507365.0
TTLS,2025-12-04,694.0,1733480.0
ECOC,2025-12-04,1694.0,28103900.0
NSBC,2025-12-04,989.0,11698635.0
SGBC,2025-12-04,1615.0,47780265.0
ONTBF,2025-12-04,8409.0,20905695.0
ORAC,2025-12-04,699.0,10536445.0
SNTS,2025-12-04,45643.0,1168472485.0
SCRC,2025-12-04,2952.0,2927410.0
SLBC,2025-12-04,894.0,25031940.0
SOGC,2025-12-04,2957.0,23133955.0
SPHC,2025-12-04,1952.0,15204840.0
STBC,2025-12-04,2002.0,38903110.0
UNLC,2025-12-04,1.0,43390.0
ABJC,2025-12-04,2769.0,7051705.0
BNBC,2025-12-04,1315.0,1779015.0
CFAC,2025-12-04,1463.0,2566285.0
LNBB,2025-12-04,262.0,995285.0
NEIC,2025-12-04,252.0,239400.0
PRSC,2025-12-04,347.0,1351225.0
UNXC,2025-12-04,11150.0,15631825.0
SHEC,2025-12-04,4570.0,7254830.0
SMBC,2025-12-04,280.0,2726865.0
BICB,2025-12-04,11502.0,59309730.0
BICC,2025-12-04,102.0,2035430.0
BOAB,2025-12-04,6569.0,35575130.0
BOABF,2025-12-04,648.0,2585510.0
BOAC,2025-12-04,752.0,5408715.0
BOAM,2025-12-04,2487.0,10134165.0
BOAN,2025-12-04,10081.0,24779085.0
BOAS,2025-12-04,1741.0,9548875.0
CBIBF,2025-12-04,2940.0,30973100.0
ETIT,2025-12-04,178564.0,3903825.0
ORGT,2025-12-04,342.0,880145.0
SAFC,2025-12-04,3757.0,11985345.0
SIBC,2025-12-04,1681.0,9704200.0
CABC,2025-12-04,380.0,838685.0
FTSC,2025-12-04,3173.0,7297045.0
SDSC,2025-12-04,19476.0,28075535.0
SIVC,2025-12-04,10144.0,7100275.0
STAC,2025-12-04,140.0,165200.0
CIEC,2025-12-04,5173.0,12920845.0
SDCC,2025-12-04,1645.0,10028000.0
NTLC,2025-12-05,132.0,1516035.0
PALC,2025-12-05,3839.0,30963315.0
TTLC,2025-12-05,2916.0,6907100.0
TTLS,2025-12-05,1933.0,4827845.0
ECOC,2025-12-05,1058.0,17386595.0
NSBC,2025-12-05,1094.0,13025935.0
SGBC,2025-12-05,1005.0,30107065.0
ONTBF,2025-12-05,5337.0,13305345.0
ORAC,2025-12-05,388.0,5894740.0
SNTS,2025-12-05,20922.0,535805105.0
SCRC,2025-12-05,3200.0,3183800.0
SLBC,2025-12-05,954.0,26712645.0
SOGC,2025-12-05,2750.0,21369165.0
SPHC,2025-12-05,265.0,2078925.0
STBC,2025-12-05,3139.0,61009805.0
UNLC,2025-12-05,2.0,86775.0
ABJC,2025-12-05,4792.0,12107795.0
BNBC,2025-12-05,3853.0,5551235.0
CFAC,2025-12-05,713.0,1242900.0
LNBB,2025-12-05,5314.0,20421480.0
NEIC,2025-12-05,170.0,159250.0
PRSC,2025-12-05,129.0,501915.0
UNXC,2025-12-05,11932.0,16444900.0
SHEC,2025-12-05,2075.0,3232125.0
SMBC,2025-12-05,1211.0,11488440.0
BICB,2025-12-05,2384.0,11986470.0
BICC,2025-12-05,63.0,1256850.0
BOAB,2025-12-05,2747.0,15606215.0
BOABF,2025-12-05,1707.0,6808205.0
BOAC,2025-12-05,1093.0,7869020.0
BOAM,2025-12-05,1671.0,6909850.0
BOAN,2025-12-05,2318.0,5775570.0
BOAS,2025-12-05,1899.0,10347515.0
CBIBF,2025-12-05,3466.0,36173215.0
ETIT,2025-12-05,1663324.0,35163706.0
ORGT,2025-12-05,864.0,2183600.0
SAFC,2025-12-05,6875.0,21910735.0
SIBC,2025-12-05,2117.0,12266585.0
CABC,2025-12-05,415.0,913250.0
FTSC,2025-12-05,2247.0,5153015.0
SDSC,2025-12-05,17852.0,26196615.0
SIVC,2025-12-05,50981.0,37372860.0
STAC,2025-12-05,1622.0,1900020.0
CIEC,2025-12-05,1481.0,3741125.0
SDCC,2025-12-05,304.0,1853445.0
NTLC,2025-12-08,557.0,6260915.0
PALC,2025-12-08,2692.0,21757865.0
TTLC,2025-12-08,1721.0,4084600.0
TTLS,2025-12-08,617.0,1544245.0
ECOC,2025-12-08,367.0,5833630.0
NSBC,2025-12-08,257.0,3018275.0
SGBC,2025-12-08,1212.0,35922950.0
ONTBF,2025-12-08,2463.0,6158515.0
ORAC,2025-12-08,640.0,9753470.0
SNTS,2025-12-08,6256.0,160650470.0
SCRC,2025-12-08,7459.0,7435270.0
SICC,2025-12-08,1436.0,4868170.0
SLBC,2025-12-08,400.0,11300650.0
SOGC,2025-12-08,1193.0,9369175.0
SPHC,2025-12-08,2398.0,18706435.0
STBC,2025-12-08,1110.0,21592200.0
UNLC,2025-12-08,5.0,216450.0
ABJC,2025-12-08,2864.0,7166360.0
BNBC,2025-12-08,1525.0,2238350.0
CFAC,2025-12-08,736.0,1260720.0
LNBB,2025-12-08,2922.0,10960325.0
NEIC,2025-12-08,444.0,412515.0
PRSC,2025-12-08,1501.0,5721665.0
UNXC,2025-12-08,6355.0,8838250.0
SHEC,2025-12-08,4809.0,7449140.0
SMBC,2025-12-08,538.0,5134295.0
BICB,2025-12-08,2081.0,10436595.0
BICC,2025-12-08,164.0,3283605.0
BOAB,2025-12-08,6271.0,37448010.0
BOABF,2025-12-08,739.0,2951565.0
BOAC,2025-12-08,2989.0,21065315.0
BOAM,2025-12-08,942.0,3885550.0
BOAN,2025-12-08,1895.0,4722155.0
BOAS,2025-12-08,1921.0,10492850.0
CBIBF,2025-12-08,160.0,1727300.0
ETIT,2025-12-08,259204.0,5653288.0
ORGT,2025-12-08,1045.0,2639900.0
SAFC,2025-12-08,6258.0,20795290.0
SIBC,2025-12-08,3166.0,18133440.0
CABC,2025-12-08,827.0,1807560.0
FTSC,2025-12-08,1793.0,4091000.0
SDSC,2025-12-08,121907.0,165143120.0
SIVC,2025-12-08,2459.0,1991680.0
STAC,2025-12-08,602.0,754830.0
CIEC,2025-12-08,3073.0,7668875.0
SDCC,2025-12-08,546.0,3329610.0
NTLC,2025-12-09,656.0,7479040.0
PALC,2025-12-09,1114.0,8984405.0
TTLC,2025-12-09,2709.0,6440960.0
TTLS,2025-12-09,1219.0,3116590.0
ECOC,2025-12-09,562.0,9142740.0
NSBC,2025-12-09,702.0,8180280.0
SGBC,2025-12-09,470.0,13814790.0
ONTBF,2025-12-09,1226.0,3046065.0
ORAC,2025-12-09,317.0,4851450.0
SNTS,2025-12-09,3002.0,76513190.0
SCRC,2025-12-09,1069.0,1068600.0
SICC,2025-12-09,52.0,187280.0
SLBC,2025-12-09,291.0,8185800.0
SOGC,2025-12-09,5137.0,39960255.0
SPHC,2025-12-09,1678.0,13028485.0
STBC,2025-12-09,895.0,17398475.0
UNLC,2025-12-09,1.0,43200.0
ABJC,2025-12-09,1508.0,3758915.0
BNBC,2025-12-09,5227.0,7700395.0
CFAC,2025-12-09,7937.0,12609285.0
LNBB,2025-12-09,7096.0,27229790.0
NEIC,2025-12-09,2618.0,2447540.0
PRSC,2025-12-09,1317.0,5019110.0
UNXC,2025-12-09,13627.0,19086000.0
SHEC,2025-12-09,9271.0,14362160.0
SMBC,2025-12-09,197.0,1913655.0
BICB,2025-12-09,5111.0,25248560.0
BICC,2025-12-09,246.0,4846580.0
BOAB,2025-12-09,2299.0,13625065.0
BOABF,2025-12-09,4263.0,17049215.0
BOAC,2025-12-09,1547.0,10993100.0
BOAM,2025-12-09,970.0,3966020.0
BOAN,2025-12-09,3696.0,9133845.0
BOAS,2025-12-09,4142.0,22418540.0
CBIBF,2025-12-09,222.0,2381235.0
ETIT,2025-12-09,184078.0,4007446.0
ORGT,2025-12-09,1904.0,4913730.0
SAFC,2025-12-09,1995.0,6933520.0
SIBC,2025-12-09,3932.0,22590530.0
CABC,2025-12-09,262.0,573655.0
FTSC,2025-12-09,2858.0,6530375.0
SDSC,2025-12-09,7153.0,10204320.0
SIVC,2025-12-09,1191.0,1036170.0
STAC,2025-12-09,1317.0,1528445.0
CIEC,2025-12-09,1353.0,3376620.0
SDCC,2025-12-09,185.0,1128500.0
NTLC,2025-12-10,6396.0,70961755.0
PALC,2025-12-10,14937.0,120154770.0
TTLC,2025-12-10,3226.0,7649175.0
TTLS,2025-12-10,392.0,996470.0
ECOC,2025-12-10,2062.0,32665375.0
NSBC,2025-12-10,440.0,5134500.0
SGBC,2025-12-10,752.0,22079615.0
ONTBF,2025-12-10,1646.0,4113390.0
ORAC,2025-12-10,374.0,5724520.0
SNTS,2025-12-10,2812.0,71748105.0
SCRC,2025-12-10,1768.0,1768000.0
SICC,2025-12-10,96.0,349435.0
SLBC,2025-12-10,808.0,22659485.0
SOGC,2025-12-10,1971.0,15402205.0
SPHC,2025-12-10,368.0,2869770.0
STBC,2025-12-10,3850.0,74803440.0
UNLC,2025-12-10,2.0,86400.0
ABJC,2025-12-10,1614.0,4008030.0
BNBC,2025-12-10,542.0,788900.0
CFAC,2025-12-10,8617.0,13474150.0
LNBB,2025-12-10,1373.0,5330415.0
NEIC,2025-12-10,260.0,235395.0
PRSC,2025-12-10,2168.0,8262865.0
UNXC,2025-12-10,1304.0,1878070.0
SHEC,2025-12-10,806.0,1257915.0
SMBC,2025-12-10,1977.0,18790530.0
BICB,2025-12-10,1123.0,5556130.0
BICC,2025-12-10,43.0,851305.0
BOAB,2025-12-10,4004.0,23411475.0
BOABF,2025-12-10,3722.0,14832960.0
BOAC,2025-12-10,2892.0,20549740.0
BOAM,2025-12-10,3302.0,13689445.0
BOAN,2025-12-10,4856.0,11966250.0
BOAS,2025-12-10,4015.0,21898915.0
CBIBF,2025-12-10,314.0,3313275.0
ETIT,2025-12-10,2034257.0,41210465.0
ORGT,2025-12-10,4324.0,11001835.0
SAFC,2025-12-10,495.0,1696380.0
SIBC,2025-12-10,4314.0,24785735.0
CABC,2025-12-10,518.0,1137655.0
FTSC,2025-12-10,2588.0,5909660.0
SDSC,2025-12-10,8069.0,11582365.0
SIVC,2025-12-10,3233.0,3022855.0
STAC,2025-12-10,1004.0,1139070.0
CIEC,2025-12-10,11244.0,28105725.0
SDCC,2025-12-10,1536.0,9369600.0
NTLC,2025-12-11,248.0,2808620.0
PALC,2025-12-11,462.0,3697920.0
TTLC,2025-12-11,1062.0,2537080.0
TTLS,2025-12-11,345.0,879935.0
ECOC,2025-12-11,837.0,13472240.0
NSBC,2025-12-11,901.0,10695095.0
SGBC,2025-12-11,3177.0,89801955.0
ONTBF,2025-12-11,3054.0,7630805.0
ORAC,2025-12-11,1473.0,22401755.0
SNTS,2025-12-11,8044.0,204745640.0
SCRC,2025-12-11,2633.0,2646015.0
SICC,2025-12-11,26.0,94640.0
SLBC,2025-12-11,1109.0,28931700.0
SOGC,2025-12-11,3417.0,26808545.0
SPHC,2025-12-11,949.0,7383910.0
STBC,2025-12-11,1670.0,32559140.0
UNLC,2025-12-11,10.0,432000.0
ABJC,2025-12-11,6382.0,16047710.0
BNBC,2025-12-11,5046.0,6960900.0
CFAC,2025-12-11,3478.0,5396725.0
LNBB,2025-12-11,551.0,2107925.0
NEIC,2025-12-11,445.0,420425.0
PRSC,2025-12-11,86.0,327670.0
UNXC,2025-12-11,2436.0,3498520.0
SHEC,2025-12-11,4756.0,7409405.0
SMBC,2025-12-11,178.0,1721510.0
BICB,2025-12-11,596.0,2956540.0
BICC,2025-12-11,143.0,2809925.0
BOAB,2025-12-11,1298.0,7547475.0
BOABF,2025-12-11,1096.0,4392440.0
BOAC,2025-12-11,1469.0,10487320.0
BOAM,2025-12-11,2546.0,10669210.0
BOAN,2025-12-11,1867.0,4647525.0
BOAS,2025-12-11,863.0,4725065.0
CBIBF,2025-12-11,90.0,955700.0
ETIT,2025-12-11,119573.0,2600803.0
ORGT,2025-12-11,159.0,405960.0
SAFC,2025-12-11,1162.0,4005860.0
SIBC,2025-12-11,4080.0,23493595.0
CABC,2025-12-11,2913.0,6384025.0
FTSC,2025-12-11,1483.0,3363175.0
SDSC,2025-12-11,2817.0,4075045.0
SIVC,2025-12-11,6010.0,6039275.0
STAC,2025-12-11,462.0,519950.0
CIEC,2025-12-11,13610.0,34024960.0
SDCC,2025-12-11,237.0,1446300.0
NTLC,2025-12-12,218.0,2453120.0
PALC,2025-12-12,522.0,4160930.0
TTLC,2025-12-12,2059.0,4914505.0
TTLS,2025-12-12,275.0,701215.0
ECOC,2025-12-12,1785.0,27853915.0
NSBC,2025-12-12,689.0,8010775.0
SGBC,2025-12-12,552.0,15946865.0
ONTBF,2025-12-12,637.0,1596450.0
ORAC,2025-12-12,325.0,4920750.0
SNTS,2025-12-12,1119.0,28586455.0
SCRC,2025-12-12,2287.0,2371910.0
SICC,2025-12-12,1.0,3600.0
SLBC,2025-12-12,656.0,18248950.0
SOGC,2025-12-12,2717.0,21315350.0
SPHC,2025-12-12,848.0,6561470.0
STBC,2025-12-12,2803.0,54669710.0
UNLC,2025-12-12,6.0,257995.0
ABJC,2025-12-12,2647.0,7542050.0
BNBC,2025-12-12,4382.0,6001965.0
CFAC,2025-12-12,15003.0,22192090.0
LNBB,2025-12-12,82.0,316830.0
NEIC,2025-12-12,536.0,501505.0
PRSC,2025-12-12,428.0,1640955.0
UNXC,2025-12-12,1192.0,1714195.0
SHEC,2025-12-12,990.0,1542045.0
SMBC,2025-12-12,1243.0,11790800.0
BICB,2025-12-12,1622.0,7984975.0
BICC,2025-12-12,181.0,3563625.0
BOAB,2025-12-12,1978.0,11733100.0
BOABF,2025-12-12,1124.0,4519830.0
BOAC,2025-12-12,2012.0,14370165.0
BOAM,2025-12-12,1395.0,5850740.0
BOAN,2025-12-12,2102.0,5211775.0
BOAS,2025-12-12,2732.0,14883535.0
CBIBF,2025-12-12,163.0,1748240.0
ETIT,2025-12-12,246169.0,5375523.0
ORGT,2025-12-12,1108.0,2840940.0
SAFC,2025-12-12,1613.0,5444460.0
SIBC,2025-12-12,2429.0,13794900.0
CABC,2025-12-12,989.0,2255450.0
FTSC,2025-12-12,948.0,2161730.0
SDSC,2025-12-12,2073.0,3011600.0
SIVC,2025-12-12,3408.0,3680640.0
STAC,2025-12-12,2256.0,2438105.0
CIEC,2025-12-12,8608.0,21518905.0
SDCC,2025-12-12,180.0,1098215.0
NTLC,2025-12-15,1259.0,14032265.0
PALC,2025-12-15,1517.0,12086500.0
TTLC,2025-12-15,929.0,2225105.0
TTLS,2025-12-15,317.0,809575.0
ECOC,2025-12-15,1258.0,19157140.0
NSBC,2025-12-15,564.0,6552125.0
SGBC,2025-12-15,296.0,8572220.0
ONTBF,2025-12-15,14195.0,34141935.0
ORAC,2025-12-15,2162.0,32267900.0
SNTS,2025-12-15,1747.0,44498160.0
SCRC,2025-12-15,5259.0,5641040.0
SICC,2025-12-15,173.0,608455.0
SLBC,2025-12-15,218.0,6219495.0
SOGC,2025-12-15,1251.0,9804370.0
SPHC,2025-12-15,384.0,2956300.0
STBC,2025-12-15,453.0,8950870.0
UNLC,2025-12-15,9.0,360000.0
ABJC,2025-12-15,6109.0,18594275.0
BNBC,2025-12-15,1870.0,2730200.0
CFAC,2025-12-15,3004.0,4368675.0
LNBB,2025-12-15,262.0,978725.0
NEIC,2025-12-15,1428.0,1319705.0
PRSC,2025-12-15,1056.0,4011785.0
UNXC,2025-12-15,2086.0,2932990.0
SHEC,2025-12-15,9638.0,14916120.0
SMBC,2025-12-15,174.0,1692050.0
BICB,2025-12-15,4072.0,19937200.0
BICC,2025-12-15,250.0,4899950.0
BOAB,2025-12-15,5234.0,31024110.0
BOABF,2025-12-15,2589.0,10354240.0
BOAC,2025-12-15,2510.0,17862695.0
BOAM,2025-12-15,7018.0,30402940.0
BOAN,2025-12-15,657.0,1641185.0
BOAS,2025-12-15,5948.0,32380790.0
CBIBF,2025-12-15,239.0,2573970.0
ETIT,2025-12-15,679321.0,14945062.0
ORGT,2025-12-15,1295.0,3286940.0
SAFC,2025-12-15,4315.0,13353260.0
SIBC,2025-12-15,4096.0,23187300.0
CABC,2025-12-15,1382.0,3208825.0
FTSC,2025-12-15,8331.0,19014950.0
SDSC,2025-12-15,1176.0,1717180.0
SIVC,2025-12-15,42373.0,48682095.0
STAC,2025-12-15,1766.0,1877585.0
CIEC,2025-12-15,18947.0,44847775.0
SDCC,2025-12-15,808.0,4929490.0
NTLC,2025-12-16,418.0,4708445.0
PALC,2025-12-16,6557.0,51325535.0
TTLC,2025-12-16,2308.0,5470150.0
TTLS,2025-12-16,403.0,1018135.0
ECOC,2025-12-16,5742.0,85782305.0
NSBC,2025-12-16,692.0,8260430.0
SGBC,2025-12-16,4227.0,118528365.0
ONTBF,2025-12-16,1329.0,3210420.0
ORAC,2025-12-16,5553.0,81192340.0
SNTS,2025-12-16,5893.0,148356020.0
SCRC,2025-12-16,9185.0,9922510.0
SICC,2025-12-16,17.0,61030.0
SLBC,2025-12-16,162.0,4588430.0
SOGC,2025-12-16,3282.0,25653860.0
SPHC,2025-12-16,3551.0,26417360.0
STBC,2025-12-16,2138.0,42038045.0
ABJC,2025-12-16,4384.0,13960540.0
BNBC,2025-12-16,1536.0,2235770.0
CFAC,2025-12-16,1472.0,2136815.0
LNBB,2025-12-16,928.0,3554170.0
NEIC,2025-12-16,979.0,925555.0
PRSC,2025-12-16,324.0,1231075.0
UNXC,2025-12-16,1827.0,2602035.0
SHEC,2025-12-16,1456.0,2203840.0
SMBC,2025-12-16,986.0,9427380.0
BICB,2025-12-16,1125.0,5516895.0
BICC,2025-12-16,388.0,7617310.0
BOAB,2025-12-16,5221.0,30841335.0
BOABF,2025-12-16,1856.0,7409555.0
BOAC,2025-12-16,2168.0,15466315.0
BOAM,2025-12-16,11683.0,49642250.0
BOAN,2025-12-16,943.0,2366045.0
BOAS,2025-12-16,4777.0,25698910.0
CBIBF,2025-12-16,1020.0,10864255.0
ETIT,2025-12-16,189913.0,4240711.0
ORGT,2025-12-16,212.0,545275.0
SAFC,2025-12-16,1578.0,5285285.0
SIBC,2025-12-16,3956.0,22475070.0
CABC,2025-12-16,582.0,1386525.0
FTSC,2025-12-16,20982.0,47042870.0
SDSC,2025-12-16,7528.0,10924205.0
SIVC,2025-12-16,5283.0,6577335.0
STAC,2025-12-16,1281.0,1352440.0
CIEC,2025-12-16,5748.0,13740000.0
SDCC,2025-12-16,291.0,1776025.0
NTLC,2025-12-17,1255.0,13930215.0
PALC,2025-12-17,8781.0,70502280.0
TTLC,2025-12-17,1059.0,2501365.0
TTLS,2025-12-17,2482.0,6220520.0
ECOC,2025-12-17,6585.0,98284545.0
NSBC,2025-12-17,841.0,9763730.0
SGBC,2025-12-17,388.0,11246470.0
ONTBF,2025-12-17,2489.0,6073455.0
ORAC,2025-12-17,408.0,6053000.0
SNTS,2025-12-17,5682.0,142395835.0
SCRC,2025-12-17,4812.0,5280330.0
SICC,2025-12-17,156.0,560755.0
SLBC,2025-12-17,298.0,8599410.0
SOGC,2025-12-17,1350.0,10541990.0
SPHC,2025-12-17,65.0,506495.0
STBC,2025-12-17,1257.0,24681200.0
ABJC,2025-12-17,3794.0,11916230.0
BNBC,2025-12-17,1900.0,2667260.0
CFAC,2025-12-17,4712.0,7120030.0
LNBB,2025-12-17,664.0,2498915.0
NEIC,2025-12-17,1275.0,1194875.0
PRSC,2025-12-17,345.0,1305340.0
UNXC,2025-12-17,5012.0,7153255.0
SHEC,2025-12-17,2903.0,4338955.0
SMBC,2025-12-17,790.0,7467645.0
BICB,2025-12-17,426.0,2112310.0
BICC,2025-12-17,191.0,3785070.0
BOAB,2025-12-17,3558.0,20709930.0
BOABF,2025-12-17,1586.0,6342345.0
BOAC,2025-12-17,2257.0,16184100.0
BOAM,2025-12-17,916.0,3945160.0
BOAN,2025-12-17,1229.0,3147900.0
BOAS,2025-12-17,3774.0,20011475.0
CBIBF,2025-12-17,243.0,2616010.0
ETIT,2025-12-17,86637.0,1983595.0
ORGT,2025-12-17,1110.0,2849970.0
SAFC,2025-12-17,1146.0,3818790.0
SIBC,2025-12-17,9060.0,50505205.0
CABC,2025-12-17,727.0,1701495.0
FTSC,2025-12-17,1975.0,4495525.0
SDSC,2025-12-17,12104.0,16727470.0
SIVC,2025-12-17,1073.0,1432455.0
STAC,2025-12-17,4609.0,4944120.0
CIEC,2025-12-17,2497.0,6182590.0
SDCC,2025-12-17,150.0,912065.0
NTLC,2025-12-18,310.0,3463940.0
PALC,2025-12-18,7264.0,58412685.0
TTLC,2025-12-18,785.0,1823315.0
TTLS,2025-12-18,959.0,2402495.0
ECOC,2025-12-18,95566.0,1438878220.0
NSBC,2025-12-18,1850.0,21603300.0
SGBC,2025-12-18,1641.0,47043430.0
ONTBF,2025-12-18,6146.0,15100295.0
ORAC,2025-12-18,3139.0,45383640.0
SNTS,2025-12-18,20321.0,508431390.0
SCRC,2025-12-18,3243.0,3546365.0
SICC,2025-12-18,22.0,79480.0
SLBC,2025-12-18,156.0,4501400.0
SOGC,2025-12-18,3023.0,23394045.0
SPHC,2025-12-18,2063.0,15104010.0
STBC,2025-12-18,689.0,13503230.0
UNLC,2025-12-18,5.0,200000.0
ABJC,2025-12-18,1509.0,4793180.0
BNBC,2025-12-18,704.0,995875.0
CFAC,2025-12-18,5754.0,8458725.0
LNBB,2025-12-18,1246.0,4817045.0
NEIC,2025-12-18,9874.0,8919355.0
PRSC,2025-12-18,904.0,3406490.0
UNXC,2025-12-18,821.0,1179620.0
SHEC,2025-12-18,2703.0,3978520.0
SMBC,2025-12-18,394.0,3713520.0
BICB,2025-12-18,253.0,1256300.0
BICC,2025-12-18,1058.0,20522300.0
BOAB,2025-12-18,1080.0,6260290.0
BOABF,2025-12-18,907.0,3626885.0
BOAC,2025-12-18,2457.0,17277160.0
BOAM,2025-12-18,1360.0,5934820.0
BOAN,2025-12-18,3803.0,9883245.0
BOAS,2025-12-18,7810.0,40568610.0
CBIBF,2025-12-18,115.0,1233845.0
ETIT,2025-12-18,124009.0,2770829.0
ORGT,2025-12-18,1351.0,3379865.0
SAFC,2025-12-18,1627.0,5404080.0
SIBC,2025-12-18,2607.0,14586855.0
CABC,2025-12-18,546.0,1235695.0
FTSC,2025-12-18,2046.0,4654000.0
SDSC,2025-12-18,8345.0,12150910.0
SIVC,2025-12-18,4680.0,6715800.0
STAC,2025-12-18,2734.0,2935100.0
CIEC,2025-12-18,1820.0,4517505.0
SDCC,2025-12-18,464.0,2633190.0
NTLC,2025-12-19,612.0,6805460.0
PALC,2025-12-19,651.0,5210785.0
TTLC,2025-12-19,2019.0,4778780.0
TTLS,2025-12-19,1942.0,4827540.0
ECOC,2025-12-19,6098.0,91538395.0
NSBC,2025-12-19,891.0,10060710.0
SGBC,2025-12-19,417.0,11872725.0
ONTBF,2025-12-19,1845.0,4570075.0
ORAC,2025-12-19,466.0,6768140.0
SNTS,2025-12-19,119059.0,2994889360.0
SCRC,2025-12-19,1719.0,1910810.0
SICC,2025-12-19,8.0,28040.0
SLBC,2025-12-19,148.0,4276200.0
SOGC,2025-12-19,1467.0,11433480.0
SPHC,2025-12-19,1378.0,10241660.0
STBC,2025-12-19,620.0,12144265.0
UNLC,2025-12-19,10.0,375000.0
ABJC,2025-12-19,2096.0,6440330.0
BNBC,2025-12-19,480.0,687115.0
CFAC,2025-12-19,2268.0,3337295.0
LNBB,2025-12-19,149.0,568920.0
NEIC,2025-12-19,9135.0,8081570.0
PRSC,2025-12-19,1902.0,7028430.0
UNXC,2025-12-19,1939.0,2790165.0
SHEC,2025-12-19,498.0,746560.0
SMBC,2025-12-19,294.0,2772295.0
BICB,2025-12-19,415.0,2058235.0
BICC,2025-12-19,140.0,2729985.0
BOAB,2025-12-19,3502.0,20537905.0
BOABF,2025-12-19,1498.0,5981030.0
BOAC,2025-12-19,1709.0,12177755.0
BOAM,2025-12-19,2324.0,10133065.0
BOAN,2025-12-19,5364.0,13961645.0
BOAS,2025-12-19,1120.0,5920440.0
CBIBF,2025-12-19,66.0,707640.0
ETIT,2025-12-19,98865.0,2253884.0
ORGT,2025-12-19,1740.0,4357370.0
SAFC,2025-12-19,1499.0,4990155.0
SIBC,2025-12-19,1548.0,8826045.0
CABC,2025-12-19,556.0,1245195.0
FTSC,2025-12-19,2772.0,6324105.0
SDSC,2025-12-19,2228.0,3295355.0
SIVC,2025-12-19,5495.0,8460985.0
STAC,2025-12-19,2940.0,3160500.0
CIEC,2025-12-19,2400.0,5972455.0
SDCC,2025-12-19,375.0,2276800.0
NTLC,2025-12-22,1657.0,18320045.0
PALC,2025-12-22,5443.0,43522680.0
TTLC,2025-12-22,2592.0,6042955.0
TTLS,2025-12-22,1719.0,4260640.0
ECOC,2025-12-22,1919.0,28738860.0
NSBC,2025-12-22,757.0,8652330.0
SGBC,2025-12-22,2060.0,58222450.0
ONTBF,2025-12-22,5869.0,14381900.0
ORAC,2025-12-22,2134.0,31043355.0
SNTS,2025-12-22,5518.0,137946050.0
SCRC,2025-12-22,6871.0,7609830.0
SICC,2025-12-22,383.0,1245185.0
SLBC,2025-12-22,262.0,7612800.0
SOGC,2025-12-22,1246.0,9654685.0
SPHC,2025-12-22,1207.0,8977795.0
STBC,2025-12-22,2158.0,42136590.0
UNLC,2025-12-22,96.0,3289475.0
ABJC,2025-12-22,2178.0,6596665.0
BNBC,2025-12-22,1468.0,2111100.0
CFAC,2025-12-22,2630.0,3941685.0
LNBB,2025-12-22,2212.0,8354925.0
NEIC,2025-12-22,1128.0,1025425.0
PRSC,2025-12-22,601.0,2211940.0
UNXC,2025-12-22,32491.0,45335950.0
SHEC,2025-12-22,1761.0,2492290.0
SMBC,2025-12-22,386.0,3712390.0
BICB,2025-12-22,9236.0,45847150.0
BICC,2025-12-22,1493.0,27727700.0
BOAB,2025-12-22,3346.0,19721000.0
BOABF,2025-12-22,3964.0,15167880.0
BOAC,2025-12-22,6502.0,45997125.0
BOAM,2025-12-22,5844.0,25180740.0
BOAN,2025-12-22,7543.0,20047565.0
BOAS,2025-12-22,2931.0,15325810.0
CBIBF,2025-12-22,306.0,3295955.0
ETIT,2025-12-22,289142.0,6430824.0
ORGT,2025-12-22,525.0,1318550.0
SAFC,2025-12-22,1246.0,4060410.0
SIBC,2025-12-22,7834.0,43874460.0
CABC,2025-12-22,1523.0,3364560.0
FTSC,2025-12-22,10257.0,22869410.0
SDSC,2025-12-22,7686.0,10977040.0
SIVC,2025-12-22,1951.0,3228630.0
STAC,2025-12-22,3725.0,4046360.0
CIEC,2025-12-22,17081.0,39940870.0
SDCC,2025-12-22,561.0,3280265.0
NTLC,2025-12-23,413.0,4541625.0
PALC,2025-12-23,4427.0,35573045.0
TTLC,2025-12-23,581.0,1359790.0
TTLS,2025-12-23,733.0,1832735.0
ECOC,2025-12-23,727.0,10906145.0
NSBC,2025-12-23,1121.0,12768320.0
SGBC,2025-12-23,7293.0,203247045.0
ONTBF,2025-12-23,993.0,2445995.0
ORAC,2025-12-23,2691.0,39080575.0
SNTS,2025-12-23,2653.0,66375680.0
SCRC,2025-12-23,3484.0,3789020.0
